사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6096427,2015046,1121510500,11215005,서울특별시 광진구5,서울특별시 광진구 자양동(삼풍빌딩 부근),9,9,0,5,3,1,127.0614555,37.53788059,"{""type"":""Polygon"",""coordinates"":[[[127.0630556,37.5391548],[127.0627127,37.5393789],[127.0623215,37.5395454],[127.061897,37.539648],[127.0614555,37.5396826],[127.061014,37.539648],[127.0605895,37.5395454],[127.0601982,37.5393789],[127.0598553,37.5391548],[127.0595739,37.5388817],[127.0593648,37.5385702],[127.059236,37.5382321],[127.0591925,37.5378806],[127.059236,37.537529],[127.0593648,37.537191],[127.0595739,37.5368794],[127.0598554,37.5366064],[127.0601983,37.5363823],[127.0605895,37.5362158],[127.061014,37.5361132],[127.0614555,37.5360786],[127.0618969,37.5361132],[127.0623214,37.5362158],[127.0627127,37.5363823],[127.0630556,37.5366064],[127.063337,37.5368794],[127.0635461,37.537191],[127.0636749,37.537529],[127.0637184,37.5378806],[127.0636749,37.5382321],[127.0635462,37.5385702],[127.0633371,37.5388817],[127.0630556,37.5391548]]]}"
6096420,2015046,1121510500,11215006,서울특별시 광진구6,서울특별시 광진구 자양동(동부간선도로-강변북로램프(6) 부근),9,11,0,4,2,5,127.0664021,37.5307062,"{""type"":""Polygon"",""coordinates"":[[[127.0680022,37.5319804],[127.0676593,37.5322045],[127.0672681,37.532371],[127.0668436,37.5324736],[127.0664021,37.5325082],[127.0659607,37.5324736],[127.0655362,37.532371],[127.065145,37.5322045],[127.0648021,37.5319804],[127.0645207,37.5317073],[127.0643116,37.5313958],[127.0641829,37.5310577],[127.0641394,37.5307062],[127.0641829,37.5303546],[127.0643117,37.5300166],[127.0645208,37.5297051],[127.0648022,37.529432],[127.0651451,37.5292079],[127.0655363,37.5290414],[127.0659607,37.5289388],[127.0664021,37.5289042],[127.0668436,37.5289388],[127.067268,37.5290414],[127.0676592,37.5292079],[127.0680021,37.529432],[127.0682835,37.5297051],[127.0684926,37.5300166],[127.0686214,37.5303546],[127.0686649,37.5307062],[127.0686214,37.5310577],[127.0684926,37.5313958],[127.0682836,37.5317073],[127.0680022,37.5319804]]]}"
6096417,2015046,1121510500,11215007,서울특별시 광진구7,서울특별시 광진구 자양동(건대입구역 부근),8,10,0,3,6,1,127.0708625,37.54060284,"{""type"":""Polygon"",""coordinates"":[[[127.0724627,37.541877],[127.0721198,37.5421011],[127.0717285,37.5422677],[127.071304,37.5423702],[127.0708625,37.5424048],[127.070421,37.5423702],[127.0699964,37.5422677],[127.0696052,37.5421011],[127.0692622,37.541877],[127.0689808,37.541604],[127.0687717,37.5412924],[127.0686429,37.5409544],[127.0685995,37.5406028],[127.0686429,37.5402513],[127.0687717,37.5399132],[127.0689809,37.5396017],[127.0692623,37.5393286],[127.0696052,37.5391045],[127.0699965,37.538938],[127.070421,37.5388355],[127.0708625,37.5388008],[127.071304,37.5388355],[127.0717285,37.538938],[127.0721197,37.5391045],[127.0724626,37.5393286],[127.0727441,37.5396017],[127.0729532,37.5399132],[127.073082,37.5402513],[127.0731255,37.5406028],[127.073082,37.5409544],[127.0729532,37.5412924],[127.0727441,37.541604],[127.0724627,37.541877]]]}"
6096421,2015046,1121510500,11215008,서울특별시 광진구8,서울특별시 광진구 자양동(자양사거리 부근),7,7,0,6,1,0,127.0836732,37.53664804,"{""type"":""Polygon"",""coordinates"":[[[127.0852733,37.5379222],[127.0849304,37.5381463],[127.0845392,37.5383129],[127.0841147,37.5384154],[127.0836732,37.53845],[127.0832317,37.5384154],[127.0828072,37.5383129],[127.082416,37.5381463],[127.082073,37.5379222],[127.0817916,37.5376492],[127.0815825,37.5373376],[127.0814538,37.5369996],[127.0814103,37.536648],[127.0814538,37.5362965],[127.0815826,37.5359584],[127.0817917,37.5356469],[127.0820731,37.5353738],[127.082416,37.5351497],[127.0828072,37.5349832],[127.0832317,37.5348807],[127.0836732,37.534846],[127.0841146,37.5348807],[127.0845391,37.5349832],[127.0849304,37.5351497],[127.0852733,37.5353738],[127.0855547,37.5356469],[127.0857638,37.5359584],[127.0858926,37.5362965],[127.0859361,37.536648],[127.0858926,37.5369996],[127.0857638,37.5373376],[127.0855547,37.5376492],[127.0852733,37.5379222]]]}"
6096424,2015046,1121510500,11215009,서울특별시 광진구9,서울특별시 광진구 자양동(강변북로-일반국도3호선램프(10) 부근),5,7,0,3,2,2,127.0860691,37.52722941,"{""type"":""Polygon"",""coordinates"":[[[127.087669,37.5285036],[127.0873262,37.5287277],[127.086935,37.5288942],[127.0865105,37.5289968],[127.0860691,37.5290314],[127.0856277,37.5289968],[127.0852032,37.5288942],[127.084812,37.5287277],[127.0844692,37.5285036],[127.0841878,37.5282305],[127.0839787,37.527919],[127.08385,37.5275809],[127.0838065,37.5272294],[127.08385,37.5268778],[127.0839787,37.5265398],[127.0841878,37.5262283],[127.0844692,37.5259552],[127.0848121,37.5257311],[127.0852033,37.5255646],[127.0856277,37.525462],[127.0860691,37.5254274],[127.0865105,37.525462],[127.086935,37.5255646],[127.0873261,37.5257311],[127.087669,37.5259552],[127.0879504,37.5262283],[127.0881595,37.5265398],[127.0882882,37.5268778],[127.0883317,37.5272294],[127.0882883,37.5275809],[127.0881595,37.527919],[127.0879504,37.5282305],[127.087669,37.5285036]]]}"
6096426,2015046,1121510300,11215010,서울특별시 광진구10,서울특별시 광진구 구의동(와이엔 오피스텔 부근),5,5,0,2,3,0,127.0912218,37.53890091,"{""type"":""Polygon"",""coordinates"":[[[127.092822,37.5401751],[127.0924791,37.5403992],[127.0920879,37.5405657],[127.0916633,37.5406683],[127.0912218,37.5407029],[127.0907804,37.5406683],[127.0903558,37.5405657],[127.0899646,37.5403992],[127.0896217,37.5401751],[127.0893402,37.539902],[127.0891311,37.5395905],[127.0890024,37.5392524],[127.0889589,37.5389009],[127.0890024,37.5385493],[127.0891312,37.5382113],[127.0893403,37.5378998],[127.0896217,37.5376267],[127.0899646,37.5374026],[127.0903559,37.5372361],[127.0907804,37.5371335],[127.0912218,37.5370989],[127.0916633,37.5371335],[127.0920878,37.5372361],[127.0924791,37.5374026],[127.092822,37.5376267],[127.0931034,37.5378998],[127.0933125,37.5382113],[127.0934413,37.5385493],[127.0934848,37.5389009],[127.0934413,37.5392524],[127.0933126,37.5395905],[127.0931035,37.539902],[127.092822,37.5401751]]]}"
6096425,2015046,1121510300,11215011,서울특별시 광진구11,서울특별시 광진구 구의동(올림픽대교북단사거리_광나룻길_ 부근),5,5,0,2,3,0,127.0951981,37.54159013,"{""type"":""Polygon"",""coordinates"":[[[127.0967984,37.5428643],[127.0964554,37.5430884],[127.0960642,37.543255],[127.0956396,37.5433575],[127.0951981,37.5433921],[127.0947566,37.5433575],[127.0943321,37.543255],[127.0939408,37.5430884],[127.0935979,37.5428643],[127.0933164,37.5425913],[127.0931073,37.5422797],[127.0929785,37.5419417],[127.0929351,37.5415901],[127.0929786,37.5412386],[127.0931073,37.5409005],[127.0933165,37.540589],[127.0935979,37.5403159],[127.0939409,37.5400918],[127.0943321,37.5399253],[127.0947566,37.5398228],[127.0951981,37.5397881],[127.0956396,37.5398228],[127.0960641,37.5399253],[127.0964554,37.5400918],[127.0967983,37.5403159],[127.0970797,37.540589],[127.0972889,37.5409005],[127.0974177,37.5412386],[127.0974612,37.5415901],[127.0974177,37.5419417],[127.0972889,37.5422797],[127.0970798,37.5425913],[127.0967984,37.5428643]]]}"
6095990,2015046,1121510300,11215012,서울특별시 광진구12,서울특별시 광진구 구의동(테크노마트길-동서울길진입로 부근),4,4,0,3,1,0,127.0938014,37.53549728,"{""type"":""Polygon"",""coordinates"":[[[127.0954015,37.5367715],[127.0950586,37.5369956],[127.0946674,37.5371621],[127.0942429,37.5372647],[127.0938014,37.5372993],[127.0933599,37.5372647],[127.0929354,37.5371621],[127.0925442,37.5369956],[127.0922013,37.5367715],[127.0919199,37.5364984],[127.0917108,37.5361869],[127.091582,37.5358488],[127.0915385,37.5354973],[127.091582,37.5351457],[127.0917108,37.5348077],[127.0919199,37.5344961],[127.0922013,37.5342231],[127.0925442,37.533999],[127.0929355,37.5338324],[127.0933599,37.5337299],[127.0938014,37.5336953],[127.0942428,37.5337299],[127.0946673,37.5338324],[127.0950585,37.533999],[127.0954015,37.5342231],[127.0956829,37.5344961],[127.095892,37.5348077],[127.0960208,37.5351457],[127.0960643,37.5354973],[127.0960208,37.5358488],[127.095892,37.5361869],[127.0956829,37.5364984],[127.0954015,37.5367715]]]}"
6096428,2015046,1123010500,11230001,서울특별시 동대문구1,서울특별시 동대문구 답십리동(쌍마빌딩 부근),13,13,0,5,4,4,127.0559613,37.56645883,"{""type"":""Polygon"",""coordinates"":[[[127.0575621,37.567733],[127.0572191,37.5679571],[127.0568277,37.5681236],[127.056403,37.5682262],[127.0559613,37.5682608],[127.0555197,37.5682262],[127.055095,37.5681236],[127.0547036,37.5679571],[127.0543606,37.567733],[127.054079,37.5674599],[127.0538698,37.5671484],[127.053741,37.5668104],[127.0536975,37.5664588],[127.053741,37.5661073],[127.0538699,37.5657692],[127.0540791,37.5654577],[127.0543606,37.5651846],[127.0547037,37.5649605],[127.055095,37.564794],[127.0555197,37.5646915],[127.0559613,37.5646568],[127.056403,37.5646915],[127.0568276,37.564794],[127.057219,37.5649605],[127.0575621,37.5651846],[127.0578436,37.5654577],[127.0580528,37.5657692],[127.0581816,37.5661073],[127.0582251,37.5664588],[127.0581817,37.5668104],[127.0580528,37.5671484],[127.0578436,37.5674599],[127.0575621,37.567733]]]}"
6096418,2015046,1123010600,11230002,서울특별시 동대문구2,서울특별시 동대문구 장안동(동부간선도로-천호대로램프(8) 부근),9,12,0,6,5,1,127.0739735,37.56691661,"{""type"":""Polygon"",""coordinates"":[[[127.0755743,37.5681908],[127.0752312,37.5684149],[127.0748398,37.5685814],[127.0744151,37.568684],[127.0739735,37.5687186],[127.0735318,37.568684],[127.0731071,37.5685814],[127.0727158,37.5684149],[127.0723727,37.5681908],[127.0720912,37.5679177],[127.071882,37.5676062],[127.0717532,37.5672681],[127.0717097,37.5669166],[127.0717532,37.566565],[127.071882,37.566227],[127.0720912,37.5659155],[127.0723728,37.5656424],[127.0727158,37.5654183],[127.0731072,37.5652518],[127.0735318,37.5651492],[127.0739735,37.5651146],[127.0744151,37.5651492],[127.0748398,37.5652518],[127.0752312,37.5654183],[127.0755742,37.5656424],[127.0758558,37.5659155],[127.076065,37.566227],[127.0761938,37.566565],[127.0762373,37.5669166],[127.0761938,37.5672681],[127.076065,37.5676062],[127.0758558,37.5679177],[127.0755743,37.5681908]]]}"
6096430,2015046,1123010200,11230003,서울특별시 동대문구3,서울특별시 동대문구 용두동(마장동사거리_고산자로_진출_1 부근),9,9,0,5,1,3,127.037984,37.57313651,"{""type"":""Polygon"",""coordinates"":[[[127.0395849,37.5744107],[127.0392418,37.5746348],[127.0388504,37.5748013],[127.0384256,37.5749039],[127.037984,37.5749385],[127.0375423,37.5749039],[127.0371175,37.5748013],[127.0367261,37.5746348],[127.036383,37.5744107],[127.0361015,37.5741376],[127.0358923,37.5738261],[127.0357634,37.573488],[127.03572,37.5731365],[127.0357635,37.5727849],[127.0358923,37.5724469],[127.0361015,37.5721354],[127.0363831,37.5718623],[127.0367262,37.5716382],[127.0371176,37.5714717],[127.0375423,37.5713691],[127.037984,37.5713345],[127.0384256,37.5713691],[127.0388503,37.5714717],[127.0392417,37.5716382],[127.0395848,37.5718623],[127.0398664,37.5721354],[127.0400756,37.5724469],[127.0402044,37.5727849],[127.040248,37.5731365],[127.0402045,37.573488],[127.0400756,37.5738261],[127.0398664,37.5741376],[127.0395849,37.5744107]]]}"
6096429,2015046,1123010500,11230004,서울특별시 동대문구4,서울특별시 동대문구 답십리동(신답육교 부근),9,10,0,4,3,3,127.0490434,37.57094987,"{""type"":""Polygon"",""coordinates"":[[[127.0506443,37.5722241],[127.0503012,37.5724482],[127.0499098,37.5726147],[127.0494851,37.5727172],[127.0490434,37.5727519],[127.0486017,37.5727172],[127.048177,37.5726147],[127.0477856,37.5724482],[127.0474425,37.5722241],[127.047161,37.571951],[127.0469518,37.5716394],[127.0468229,37.5713014],[127.0467794,37.5709498],[127.046823,37.5705983],[127.0469518,37.5702603],[127.047161,37.5699487],[127.0474426,37.5696757],[127.0477856,37.5694516],[127.048177,37.569285],[127.0486017,37.5691825],[127.0490434,37.5691479],[127.049485,37.5691825],[127.0499097,37.569285],[127.0503011,37.5694516],[127.0506442,37.5696757],[127.0509258,37.5699487],[127.051135,37.5702603],[127.0512638,37.5705983],[127.0513073,37.5709498],[127.0512638,37.5713014],[127.051135,37.5716394],[127.0509258,37.571951],[127.0506443,37.5722241]]]}"
6096434,2015046,1123010600,11230005,서울특별시 동대문구5,서울특별시 동대문구 장안동(삼부빌딩 부근),8,8,0,1,5,2,127.0719008,37.5727594,"{""type"":""Polygon"",""coordinates"":[[[127.0735017,37.5740336],[127.0731586,37.5742577],[127.0727672,37.5744242],[127.0723425,37.5745268],[127.0719008,37.5745614],[127.0714591,37.5745268],[127.0710344,37.5744242],[127.0706429,37.5742577],[127.0702999,37.5740336],[127.0700183,37.5737605],[127.0698091,37.573449],[127.0696803,37.5731109],[127.0696368,37.5727594],[127.0696803,37.5724078],[127.0698091,37.5720698],[127.0700184,37.5717582],[127.0702999,37.5714852],[127.070643,37.5712611],[127.0710344,37.5710946],[127.0714591,37.570992],[127.0719008,37.5709574],[127.0723424,37.570992],[127.0727671,37.5710946],[127.0731586,37.5712611],[127.0735016,37.5714852],[127.0737832,37.5717582],[127.0739924,37.5720698],[127.0741213,37.5724078],[127.0741648,37.5727594],[127.0741213,37.5731109],[127.0739924,37.573449],[127.0737832,37.5737605],[127.0735017,37.5740336]]]}"
6095655,2015046,1123010300,11230006,서울특별시 동대문구6,서울특별시 동대문구 제기동(제기1교 부근),7,7,0,2,4,1,127.037028,37.58648502,"{""type"":""Polygon"",""coordinates"":[[[127.0386292,37.5877592],[127.0382861,37.5879833],[127.0378946,37.5881498],[127.0374698,37.5882524],[127.037028,37.588287],[127.0365862,37.5882524],[127.0361614,37.5881498],[127.0357699,37.5879833],[127.0354268,37.5877592],[127.0351452,37.5874861],[127.0349359,37.5871746],[127.0348071,37.5868365],[127.0347636,37.586485],[127.0348071,37.5861334],[127.034936,37.5857954],[127.0351452,37.5854839],[127.0354269,37.5852108],[127.03577,37.5849867],[127.0361615,37.5848202],[127.0365862,37.5847177],[127.037028,37.584683],[127.0374698,37.5847177],[127.0378945,37.5848202],[127.038286,37.5849867],[127.0386292,37.5852108],[127.0389108,37.5854839],[127.03912,37.5857954],[127.0392489,37.5861334],[127.0392924,37.586485],[127.0392489,37.5868365],[127.0391201,37.5871746],[127.0389108,37.5874861],[127.0386292,37.5877592]]]}"
6096356,2015046,1123010200,11230007,서울특별시 동대문구7,서울특별시 동대문구 용두동(시립동부병원앞교차로_하정로_진 부근),7,7,0,2,3,2,127.0304026,37.5737769,"{""type"":""Polygon"",""coordinates"":[[[127.0320035,37.5750511],[127.0316604,37.5752752],[127.031269,37.5754417],[127.0308443,37.5755443],[127.0304026,37.5755789],[127.0299609,37.5755443],[127.0295361,37.5754417],[127.0291447,37.5752752],[127.0288016,37.5750511],[127.0285201,37.574778],[127.0283109,37.5744665],[127.028182,37.5741284],[127.0281385,37.5737769],[127.028182,37.5734253],[127.0283109,37.5730873],[127.0285201,37.5727758],[127.0288017,37.5725027],[127.0291448,37.5722786],[127.0295362,37.5721121],[127.0299609,37.5720095],[127.0304026,37.5719749],[127.0308442,37.5720095],[127.0312689,37.5721121],[127.0316604,37.5722786],[127.0320034,37.5725027],[127.032285,37.5727758],[127.0324942,37.5730873],[127.0326231,37.5734253],[127.0326666,37.5737769],[127.0326231,37.5741284],[127.0324943,37.5744665],[127.032285,37.574778],[127.0320035,37.5750511]]]}"
6095854,2015046,1123010700,11230008,서울특별시 동대문구8,서울특별시 동대문구 청량리동(청량리역_홍릉길_진입_1 부근),6,6,0,2,3,1,127.0448653,37.58100827,"{""type"":""Polygon"",""coordinates"":[[[127.0464664,37.5822825],[127.0461233,37.5825066],[127.0457318,37.5826731],[127.045307,37.5827756],[127.0448653,37.5828103],[127.0444235,37.5827756],[127.0439988,37.5826731],[127.0436073,37.5825066],[127.0432642,37.5822825],[127.0429826,37.5820094],[127.0427734,37.5816978],[127.0426445,37.5813598],[127.042601,37.5810082],[127.0426446,37.5806567],[127.0427734,37.5803187],[127.0429827,37.5800071],[127.0432643,37.5797341],[127.0436074,37.57951],[127.0439988,37.5793434],[127.0444236,37.5792409],[127.0448653,37.5792063],[127.045307,37.5792409],[127.0457318,37.5793434],[127.0461232,37.57951],[127.0464663,37.5797341],[127.0467479,37.5800071],[127.0469572,37.5803187],[127.047086,37.5806567],[127.0471295,37.5810082],[127.047086,37.5813598],[127.0469572,37.5816978],[127.046748,37.5820094],[127.0464664,37.5822825]]]}"
6096155,2015046,1123011000,11230009,서울특별시 동대문구9,서울특별시 동대문구 이문동(우영목욕탕 부근),6,6,0,1,5,0,127.0588184,37.59444624,"{""type"":""Polygon"",""coordinates"":[[[127.0604198,37.5957204],[127.0600766,37.5959445],[127.0596851,37.596111],[127.0592603,37.5962136],[127.0588184,37.5962482],[127.0583766,37.5962136],[127.0579518,37.596111],[127.0575603,37.5959445],[127.0572171,37.5957204],[127.0569354,37.5954473],[127.0567262,37.5951358],[127.0565973,37.5947978],[127.0565538,37.5944462],[127.0565973,37.5940947],[127.0567262,37.5937566],[127.0569355,37.5934451],[127.0572171,37.593172],[127.0575603,37.5929479],[127.0579518,37.5927814],[127.0583766,37.5926789],[127.0588184,37.5926443],[127.0592603,37.5926789],[127.0596851,37.5927814],[127.0600766,37.5929479],[127.0604198,37.593172],[127.0607014,37.5934451],[127.0609107,37.5937566],[127.0610396,37.5940947],[127.0610831,37.5944462],[127.0610396,37.5947978],[127.0609107,37.5951358],[127.0607015,37.5954473],[127.0604198,37.5957204]]]}"
6096438,2015046,1123010100,11230010,서울특별시 동대문구10,서울특별시 동대문구 신설동(신설동역_하정로_진입_1 부근),6,6,0,1,4,1,127.0238376,37.57497508,"{""type"":""Polygon"",""coordinates"":[[[127.0254385,37.5762493],[127.0250954,37.5764734],[127.024704,37.5766399],[127.0242793,37.5767424],[127.0238376,37.5767771],[127.0233958,37.5767424],[127.0229711,37.5766399],[127.0225797,37.5764734],[127.0222366,37.5762493],[127.021955,37.5759762],[127.0217458,37.5756647],[127.021617,37.5753266],[127.0215735,37.5749751],[127.021617,37.5746235],[127.0217459,37.5742855],[127.0219551,37.5739739],[127.0222366,37.5737009],[127.0225797,37.5734768],[127.0229712,37.5733103],[127.0233959,37.5732077],[127.0238376,37.5731731],[127.0242792,37.5732077],[127.0247039,37.5733103],[127.0250954,37.5734768],[127.0254385,37.5737009],[127.02572,37.5739739],[127.0259292,37.5742855],[127.0260581,37.5746235],[127.0261016,37.5749751],[127.0260581,37.5753266],[127.0259293,37.5756647],[127.0257201,37.5759762],[127.0254385,37.5762493]]]}"
